mode,rung,loss,standardize,retrieval,alpha,cavity_loss,cavity_thr,alp_head,ensemble,held_out,seed,n_test,alp_mae,cavity_auc,cavity_f1,timika_mae,timika_pearson,timika_mae_ci_lo,timika_mae_ci_hi,conformal_cov,conformal_width,base_timika_mae,paper_timika_mae,cav_best_val_ce,verdict
fusion,rung3_retrieval,bmc,none,True,0.2,ce,0.5,mlp,1,Belarus,3,1052,10.43969440460205,,,15.92577456940008,0.7505774235188947,14.98216579294544,16.95250154610054,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung3_retrieval,bmc,none,True,0.2,ce,0.5,mlp,1,Belarus,4,1052,10.56961154937744,,,15.777542185120485,0.7626908295583775,14.843772013523887,16.752024210562343,,,,,0.5848169922828674,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Belarus,0,1052,10.640728950500488,,,16.469206532211302,0.7393386287495153,15.508815312134915,17.523945316010163,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Belarus,1,1052,10.709771156311035,,,17.457496491526413,0.7290003110128725,16.537128782626986,18.5011083857554,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Belarus,2,1052,10.493632316589355,,,16.113752464094542,0.7419470306230734,15.144074901409816,17.212783709395914,,,,,0.5914268493652344,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Belarus,3,1052,10.43969440460205,,,15.630401254221514,0.7458049264430855,14.592910838527146,16.767465579424186,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung5_moe,bmc,none,False,0.0,ce,0.5,moe,1,Belarus,4,1052,10.56961154937744,,,15.788434561384497,0.7558197548890946,14.811844447659356,16.788613971167,,,,,0.5848169922828674,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Belarus,0,1052,10.495759963989258,,,16.52149867482285,0.7418536371509933,15.55477576388889,17.54138948877374,0.9106463878326996,84.76571083068848,,,0.5784683227539062,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Belarus,1,1052,10.330151557922363,,,16.74071195978289,0.7383798061310687,15.791503925288502,17.81732167574928,0.9306083650190116,86.67101898193359,,,0.5966379642486572,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Belarus,2,1052,10.714435577392578,,,16.081186681991518,0.7393499346068361,15.088327949066777,17.165428397135788,0.9049429657794676,86.06431350708007,,,0.5914268493652344,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Belarus,3,1052,10.241700172424316,,,16.127512586422746,0.7445655971494575,15.16476544672418,17.173605123045977,0.9163498098859316,83.36484069824218,,,0.5537539124488831,NO-REFERENCE
fusion,rung6_conformal,bmc,none,False,0.0,ce,0.5,mlp,10,Belarus,4,1052,10.35334587097168,,,15.964874161890362,0.757867710641119,15.033003555183784,16.95288049374951,0.9220532319391636,82.92114925384521,,,0.5848169922828674,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,0,1052,10.76503086090088,,,17.638744122084553,0.7382389282402753,16.710276845181394,18.553452384220325,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,1,1052,10.909037590026855,,,18.193939685776208,0.7221849087049834,17.300423698897827,19.22920869781377,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,2,1052,10.492944717407228,,,16.456725553324013,0.7354971418500155,15.52767476783506,17.509702367963897,,,,,0.5914268493652344,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,3,1052,10.408875465393066,,,16.341645205111558,0.7455124360533302,15.407132874802038,17.339195060616664,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung7_calibrate_lin,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,4,1052,10.493939399719238,,,16.224910245286193,0.7580865639390988,15.32202615038297,17.188798354893585,,,,,0.5848169922828674,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,0,1052,10.891837120056152,,,17.75710167476886,0.7386839599896771,16.863341311995974,18.687830101922437,,,,,0.5784683227539062,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,1,1052,10.99944019317627,,,18.3463557829875,0.7208142532098795,17.48065867072956,19.318692761856795,,,,,0.5966379642486572,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,2,1052,10.801873207092283,,,17.081905103341708,0.7311650999667266,16.1675167753335,18.11432541702184,,,,,0.5914268493652344,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,3,1052,10.531597137451172,,,16.908122620201837,0.7444057677092768,15.983809718979742,17.863956446211944,,,,,0.5537539124488831,NO-REFERENCE
fusion,rung7_calibrate_iso,bmc,none,False,0.0,ce,0.5,mlp,1,Belarus,4,1052,10.779189109802246,,,16.559744086691637,0.7537740526733476,15.640699904182563,17.53131378255983,,,,,0.5848169922828674,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.2,ce,0.5,mlp,10,Belarus,0,1052,10.495759963989258,,,16.817647585142474,0.7460459239561065,15.911646161751092,17.79872699651173,0.9077946768060836,81.51954650878906,,,0.5784683227539062,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.3,ce,0.5,mlp,10,Belarus,1,1052,10.330151557922363,,,16.97499970270767,0.7411700157612753,16.05138887759511,18.008881612394443,0.9287072243346008,85.30678596496583,,,0.5966379642486572,NO-REFERENCE
fusion,agentic_best,bmc,none,True,0.25,ce,0.5,mlp,10,Belarus,2,1052,10.714435577392578,,,16.18453714945017,0.743859742787607,15.23246189580437,17.22956173324419,0.905893536121673,82.73260650634768,,,0.5914268493652344,NO-REFERENCE
